avail.datasets,simple.classes,simple.attributes,simple.numeric,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.nominal_rate,simple.symbols_min,simple.symbols_max,simple.symbols_mean,simple.symbols_sd,simple.symbols_sum,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,simple.class_prob_sd,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.kurtosis_prep,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.class_entropy,inftheo.normalized_class_entropy,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.joint_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.leaves,modelbased.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.level_max,modelbased.level_mean,modelbased.level_sd,modelbased.branch_min,modelbased.branch_max,modelbased.branch_mean,modelbased.branch_sd,modelbased.attribute_min,modelbased.attribute_max,modelbased.attribute_mean,modelbased.attribute_sd,landmarking.naive_bayes,landmarking.stump_min,landmarking.stump_max,landmarking.stump_mean,landmarking.stump_sd,landmarking.stump_min_gain,landmarking.stump_random,landmarking.nn_1,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,t2,edges,degree,density,maxComp,closeness,betweenness,clsCoef,hubs,avgPath,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_fun_evals,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_fun_evals,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_level.costs_fun_evals,ela_level.costs_runtime,Class
40499_texture,11,40,40,0,5500,0.007273,1.0,0.0,11,11,11.0,0.0,11,0.090909,0.090909,0.090909,0.0,0.45987,0.45987,3.753873,3.753873,0.651381,0.989646,0.130702,2.397895,1.0,2.235449,0.519381,2.397895,0.781005,3.070271,1.862275,13,14,0.325,0.002364,0.071429,2,6,3.25,1.488048,2,9,6.428571,2.13809,0,2,0.325,0.572332,0.776364,0.151091,0.181818,0.176227,0.009137,0.151091,0.181273,0.991091,10.29,5.633909,5e-06,0.942,0.942,0.224455,0.091,0.5,0.026,0.358,0.009,0.017,0.987,136.825,1063243,386.633818,0.07031,500,0.0,61.926545,0.090497,0.919364,1.449627,0.606350015058324,0.471099091813199,0.0185541856437199,0.0284916150299857,1.53558962797321,0.704538691715487,0.66765491309268,1.99584502176162,0.870923988850065,0,0.0399999999990541,0.397836825102411,-1.61774764558737,11.0,0.0,0.0100000000020373,0.0940333333333333,0.0974333333333333,0.0856,0.96510434485118,1.09852024922118,1.13823987538941,0.157966666666667,0.1334,0.155966666666667,1.18415792103948,1.0128232528318,0.855310963881171,0.1315,0.1217,0.0952666666666667,1.08052588331964,1.38033589923023,1.27746675997201,0,479.889999999999,Tuning
40_sonar,2,60,60,0,208,0.288462,1.0,0.0,2,2,2.0,0.0,2,0.466346,0.533654,0.5,0.047594,1.077616,1.077616,4.66891,4.66891,0.23788,0.788122,1.0,0.69088,0.99673,1.241146,0.470299,0.69088,0.032362,21.348651,37.352233,6,7,0.1,0.028846,0.142857,2,6,4.0,2.0,3,4,3.857143,0.377964,0,1,0.1,0.302532,0.730769,0.533654,0.759615,0.610897,0.055737,0.591346,0.634615,0.875,0.466,5.595,1e-06,0.053,1.0,0.647,0.183,0.127,0.288,0.741,0.125,0.06,1.0,3.467,2482,23.865385,0.115292,111,4.6e-05,54.615385,0.239549,0.578358,2.051106,0.451294062714514,0.564626300326772,0.0061573118002315,0.0068873242394781,1.11856025209233,0.634563237321291,0.451735103254014,1.2076627467631,0.744628350534802,0,0.0500000000010914,1.46693188030264,0.391067434539317,91.0,0.0,0.0299999999988358,,,,,,,,,,,,,,,,,,,0,2.17999999999302,Tuning
43_haberman,2,3,2,1,306,0.009804,0.666667,0.333333,2,12,7.0,7.071068,14,0.264706,0.735294,0.5,0.332756,1.567859,2.89112,8.503495,11.057503,0.22775,0.364375,1.0,0.577922,0.833765,1.546318,0.586095,1.384445,0.029385,19.667423,51.623191,9,10,3.0,0.029412,0.1,2,6,3.0,1.67332,3,7,4.8,1.398412,1,5,3.0,2.0,0.764706,0.735294,0.74183,0.737473,0.003774,0.735294,0.74183,0.683007,1.515,0.005,0.718,0.029,0.033,0.53,0.265,0.5,0.507,0.641,0.35,0.415,0.859,102.0,5724,37.411765,0.122662,225,3.3e-05,140.424837,0.310033,0.658016,2.53881,0.221969317112203,0.507240610690533,0.0008964755468393,0.000971614381921,1.08381582224587,0.358638984579696,0.25782713034904,1.32941556568714,0.511332850776755,0,0.0200000000004366,,,,,,0.0762,0.0762,0.0755333333333333,1.0,1.00882612533098,1.00882612533098,0.102366666666667,0.0784666666666667,0.0648,1.30458793542906,1.57973251028807,1.21090534979424,0.102366666666667,0.0784666666666667,0.0644333333333333,1.30458793542906,1.58872219348163,1.21779617175375,0,561.910000000003,Tuning
444_analcatdata_boxing2,2,3,0,3,132,0.022727,0.0,1.0,2,12,6.75,5.5,27,0.462121,0.537879,0.5,0.053569,0.0,3.402631,3.0,16.331166,0.598171,0.734259,1.0,0.690275,0.995856,1.822918,0.94845,2.405609,0.107584,6.416172,15.944202,4,5,1.333333,0.030303,0.2,2,2,2.0,0.0,2,5,3.8,1.30384,0,2,1.333333,1.154701,0.848485,0.568182,0.833333,0.661616,0.148904,0.583333,0.568182,0.431818,1.203,0.313,1.0,0.0,0.0,0.894,0.462,0.5,0.394,1.0,0.348,0.443,1.0,44.0,1093,16.560606,0.126417,69,0.000102,66.992424,0.17414,0.774024,3.36786,0.389403433084124,0.548251782752348,0.0050718149165228,0.0052687937207595,1.03883793227449,0.572967379855123,0.391654388883477,1.18639648641365,0.67379413156664,0,0.0300000000006548,,,,,,0.0011,0.0011,0.0011,1.0,1.0,1.0,0.0011,0.0011,0.0011,1.0,1.0,1.0,0.0011,0.0011,0.0011,1.0,1.0,1.0,0,555.789999999994,Defaults
446_prnn_crabs,2,7,6,1,200,0.035,0.857143,0.142857,2,2,2.0,0.0,4,0.5,0.5,0.5,0.0,0.082815,0.070985,2.341924,2.150221,0.726402,0.962822,1.0,0.693147,1.0,1.376084,0.626766,0.792168,0.051319,13.506593,25.814225,7,8,1.0,0.035,0.125,2,4,2.8,1.095445,3,6,4.375,1.187735,0,3,1.0,1.414214,0.62,0.5,0.705,0.610714,0.082332,0.5,0.68,0.97,0.475,1.692,0.384,0.08,0.395,0.793,0.35,0.29,0.095,0.303,0.03,0.155,0.98,28.571,2111,21.11,0.10608,100,4.9e-05,114.29,0.178678,0.744774,3.242222,0.256020918687662,0.747622412102896,0.006240896204117,0.0080326971123879,1.28710634653545,0.413118354481233,0.450401735601494,5.66653788202194,0.665742940823101,0,0.0400000000008731,0.170130096206888,-1.49540234211122,20.0,0.0,0.0,0.0862666666666667,0.0534333333333333,0.0950666666666667,1.61447286338116,0.907433380084152,0.562061711079944,0.228,0.190066666666667,0.180533333333333,1.19957909505437,1.2629246676514,1.05280649926145,0.350733333333333,0.182466666666667,0.104466666666667,1.92217756667885,3.35737077217613,1.74664964901085,0,362.189999999988,Tuning
448_analcatdata_boxing1,2,3,0,3,120,0.025,0.0,1.0,2,12,6.5,5.259911,26,0.35,0.65,0.5,0.212132,0.0,3.02374,3.0,12.59815,0.591952,0.788346,1.0,0.647447,0.934068,1.799452,0.96043,2.31481,0.132089,4.901591,12.623019,3,4,1.0,0.025,0.25,2,2,2.0,0.0,2,4,3.25,0.957427,0,2,1.0,1.0,0.891667,0.666667,0.833333,0.727778,0.091793,0.683333,0.666667,0.616667,4.958,0.305,0.727,0.25,0.25,0.698,0.35,0.5,0.283,1.0,0.217,0.425,1.0,40.0,991,16.516667,0.138796,62,0.00012,53.45,0.165493,0.836848,3.256478,0.382396462541549,0.5457463378641,0.0051657204995133,0.0051707633255941,1.00097620962677,0.587886956163731,0.393077562918024,1.78738641796428,0.706345939079929,0,0.0500000000010914,,,,,,6.66666666666667e-05,,,,,,6.66666666666667e-05,,,,,,6.66666666666667e-05,,,,,,0,100.339999999997,Tuning
44_spambase,2,57,57,0,4601,0.012389,1.0,0.0,2,2,2.0,0.0,2,0.394045,0.605955,0.5,0.149843,12.193151,12.193151,281.314146,281.314146,0.041485,0.748289,1.0,0.670523,0.96736,0.333445,0.079025,0.670523,0.023999,27.940007,12.8943,6,7,0.105263,0.001304,0.142857,2,4,2.4,0.894427,3,6,4.285714,1.380131,0,1,0.105263,0.30962,0.713541,0.605955,0.79374,0.653249,0.057612,0.605955,0.683547,0.91328,0.347,9.662,0.0,0.091,0.383,0.55,0.17,0.162,0.172,0.42,0.088,0.13,0.961,80.719,1240054,539.036731,0.117182,2788,0.0,2381.335362,0.182715,0.789205,3.141214,0.635458134036252,0.636562389765869,0.0101632434864968,0.0110674209033382,1.08896543884269,0.77463415913498,0.655729986223394,1.79426119017799,0.881123452171462,0,0.0300000000006548,0.77732793184014,-1.06816926205117,27.0,0.0,0.0100000000020373,6.66666666666667e-05,,,,,,6.66666666666667e-05,,,,,,0.134133333333333,0.109066666666667,0.0427,1.22982885085575,3.14129586260734,2.55425448868072,0,203.470000000001,Tuning
450_analcatdata_lawsuit,2,4,3,1,264,0.015152,0.75,0.25,2,2,2.0,0.0,4,0.07197,0.92803,0.5,0.605326,0.847833,0.900964,3.709865,3.345841,0.278857,0.543498,1.0,0.258704,0.373232,1.321028,0.654337,0.415858,0.064047,4.039263,19.625782,2,3,0.5,0.007576,0.333333,2,2,2.0,0.0,2,3,2.666667,0.57735,0,1,0.5,0.57735,0.969697,0.92803,0.958333,0.935606,0.015152,0.92803,0.92803,0.958333,3.859,1.128,0.1,0.735,0.92,0.195,0.072,0.5,0.057,0.127,0.042,0.03,0.659,66.0,5990,45.378788,0.172543,245,0.000167,159.602273,0.610728,0.644061,2.409267,0.424489656395931,0.585870199901042,0.0053002971314594,0.0099808628501099,1.8830760998038,0.552253464164166,0.52107156373956,1.75330293435046,0.78486721013115,0,0.0299999999988358,,,,,,0.0045333333333333,0.0045333333333333,0.0045333333333333,1.0,1.0,1.0,0.0045333333333333,0.0045333333333333,0.0045333333333333,1.0,1.0,1.0,0.0045333333333333,0.0045333333333333,0.0045333333333333,1.0,1.0,1.0,0,253.630000000005,Tuning
451_irish,2,5,2,3,500,0.01,0.4,0.6,2,10,4.25,3.86221,17,0.444,0.556,0.5,0.079196,0.259291,1.932891,2.679918,9.144809,0.235244,0.97673,1.0,0.686862,0.990932,1.403138,0.749861,1.214446,0.200239,3.430213,6.007322,1,2,0.2,0.002,0.5,2,2,2.0,0.0,2,2,2.0,0.0,0,1,0.2,0.447214,0.982,0.556,0.988,0.7252,0.166359,0.556,0.624,0.986,0.418,0.672,0.311,0.128,0.204,0.651,0.206,0.208,0.058,0.079,0.012,0.188,0.97,100.0,14321,57.284,0.114798,278,8e-06,167.558,0.223802,0.680938,2.309456,0.555379520973444,0.687209204097641,0.0113966230745577,0.0155165833780191,1.3615071128095,0.67417975384904,0.64559926999477,2.65275880841152,0.853529911263825,0,0.0300000000006548,0.51130341012729,-1.62724465889528,8.0,0.0,0.0100000000020373,,,,,,,,,,,,,,,,,,,0,0.770000000004075,Defaults
452_analcatdata_broadwaymult,2,14,8,0,690,0.023672,1.0,0.0,2,4,2.714286,0.0,5,0.166667,0.605955,0.5,0.184463,0.834146,1.563584,4.196345,6.677651,0.236391,0.646678,1.0,0.679193,0.927437,1.207218,0.519381,0.904715,0.046984,12.192699,22.648734,7,8,0.444444,0.009901,0.125,2,4,2.8,1.035098,2,6,4.333333,1.112697,0,2,0.444444,0.605152,0.821131,0.627417,0.757764,0.668899,0.013331,0.630435,0.666667,0.814229,1.412,0.544,8.628,0.421,1.242,0.284714,0.142857,0.5,0.937,1.053,0.891,0.617,1.0,40.714,1995,14.0,0.049296,116,1.6e-05,25.596491,0.129992,0.424867,1.818141,0.34960546751751,0.17424138453555,0.0038142165687726,0.0041907282085326,1.0987127062586,0.579676222246764,0.406500362493416,1.49133498177281,0.755174752045953,0,0.0300000000006548,,,,,,0.0086333333333333,0.0086333333333333,0.0086333333333333,1.0,1.0,1.0,0.0086333333333333,0.0086333333333333,0.0086333333333333,1.0,1.0,1.0,0.0086333333333333,0.0086333333333333,0.0086333333333333,1.0,1.0,1.0,0,252.220000000001,Tuning
4534_PhishingWebsites,2,30,0,30,11055,0.002714,0.0,1.0,2,3,2.258065,0.444803,70,0.443057,0.556943,0.5,0.080529,0.0,1.900061,3.0,8.67503,0.140391,0.868603,1.0,0.686648,0.990624,0.578775,0.706846,1.229393,0.03603,19.057465,15.063524,2,3,0.066667,0.000181,0.333333,2,2,2.0,0.0,2,3,2.666667,0.57735,0,1,0.066667,0.253708,0.930258,0.556943,0.888919,0.595643,0.08273,0.556943,0.556943,0.973134,1.852,3.322,0.0,0.133,0.133,1.312,0.101,0.071,0.109,0.203,0.041,0.132,0.995,368.5,8894924,1609.212845,0.145577,6157,0.0,1997.352058,0.222487,0.512107,1.721295,0.531120464116589,0.624697758977777,0.0083808504448296,0.0142581154498554,1.70127310393083,0.671016568973122,0.557781718763779,2.13942049033565,0.801609603044384,0,0.0499999999992724,0.920997330133414,-1.10953735683699,8.0,0.0,0.0,0.1044,0.121733333333333,0.1054,0.857612267250821,0.990512333965844,1.15496521189121,0.111066666666667,0.0771666666666667,0.0626333333333333,1.43930885529158,1.77328366152209,1.23203831825439,0.0973,0.0399,0.0156,2.43859649122807,6.23717948717949,2.55769230769231,0,256.360000000001,Tuning
4550_MiceProtein,2,14,8,0,690,0.023672,1.0,0.0,2,4,2.714286,0.0,5,0.166667,0.605955,0.5,0.184463,0.834146,1.563584,4.196345,6.677651,0.236391,0.646678,1.0,0.679193,0.927437,1.207218,0.519381,0.904715,0.046984,12.192699,22.648734,7,8,0.444444,0.009901,0.125,2,4,2.8,1.035098,2,6,4.333333,1.112697,0,2,0.444444,0.605152,0.821131,0.627417,0.757764,0.668899,0.013331,0.630435,0.666667,0.814229,0.533,1.59,0.004,0.237,0.644,0.409,0.155,0.5,0.289,0.641,0.188,0.273,0.998,40.714,30163,55.857407,0.051768,150,1e-06,51.666667,0.098127,0.746092,1.926622,0.51065043164455,0.273288510159702,0.0087827155239687,0.0188173460303182,2.14254304138216,0.670680255988777,0.584743221162009,56.4907305749102,0.828968499174832,0,0.0400000000008731,2.0191742200102,2.63154438392927,27.0,0.0,0.0100000000020373,,,,,,,,,,,,,0.0096333333333333,0.016,0.0119,0.602083333333333,0.80952380952381,1.34453781512605,0,80.4300000000076,Tuning
455_cars,2,14,8,0,690,0.023672,1.0,0.0,2,4,2.714286,0.0,5,0.166667,0.605955,0.5,0.184463,0.834146,1.563584,4.196345,6.677651,0.236391,0.646678,1.0,0.679193,0.927437,1.207218,0.519381,0.904715,0.046984,12.192699,22.648734,7,8,0.444444,0.009901,0.125,2,4,2.8,1.035098,2,6,4.333333,1.112697,0,2,0.444444,0.605152,0.821131,0.627417,0.757764,0.668899,0.013331,0.630435,0.666667,0.814229,0.755,2.200667,0.172,0.493,0.719,0.442,0.194,0.381,0.372,0.263,0.251,0.38,1.0,58.0,8140,40.098522,0.099009,254,1.3e-05,258.29803,0.195501,0.798019,3.894494,0.488334341296207,0.384696574394859,0.0052200892152345,0.0054115828820168,1.03668398352722,0.698587903631329,0.489866685472832,30.9025144003362,0.795295086049239,0,0.0300000000006548,1.55210769203767,0.850422411501413,81.0,0.0,0.0100000000020373,,,,,,,,,,,,,,,,,,,0,0.720000000001164,Defaults
458_analcatdata_authorship,4,70,70,0,841,0.083234,1.0,0.0,4,4,4.0,0.0,4,0.065398,0.376932,0.25,0.144393,1.026614,1.026614,5.315292,5.315292,0.108066,0.960383,0.350674,1.238942,0.893708,1.553712,0.461412,1.238942,0.169282,7.318823,8.178265,8,9,0.114286,0.009512,0.111111,2,6,4.0,1.632993,3,5,4.333333,0.707107,0,2,0.114286,0.400827,0.992866,0.384067,0.678954,0.490114,0.070038,0.46849,0.608799,0.996433,1.613,9.64125,0.0,0.869,7.319,0.49625,0.25,0.5,0.014,0.782,0.004,0.0,1.0,12.014,56888,135.286564,0.161055,317,2e-06,63.989298,0.206838,0.700033,1.520205,0.482574341035297,0.407063729533405,0.0132813884223857,0.0191729342836392,1.44359412388868,0.665518100745325,0.508583715211328,2.514020490303,0.77380660536362,0,0.0400000000008731,,,,,,,,,,,,,,,,,,,,,,,,0,0.720000000001164,Tuning
461_analcatdata_creditscore,2,6,3,3,100,0.06,0.5,0.5,2,6,3.0,2.0,12,0.27,0.73,0.5,0.325269,1.421093,2.634047,6.369309,13.134825,0.229752,0.603196,1.0,0.583259,0.841465,0.663072,0.445502,0.8236,0.0302,19.313423,20.956264,1,2,0.166667,0.01,0.5,2,2,2.0,0.0,2,2,2.0,0.0,0,1,0.166667,0.408248,0.95,0.73,0.99,0.788333,0.101669,0.73,0.76,0.76,0.675,1.606,0.0,0.72,1.0,0.538,0.27,0.5,0.38,0.769,0.25,0.24,0.96,16.667,857,17.14,0.173131,72,0.000276,54.4,0.266752,0.777579,3.07903,0.39278276503161,0.548190455369102,0.0041461187661086,0.0059835967823463,1.44318026566382,0.572478554470062,0.449719370190439,1.76383909267189,0.766855193904311,0,0.0499999999992724,2.17383898945323,3.65631820394804,141.0,0.0,0.0100000000020373,0.0265666666666667,0.0265666666666667,0.0265666666666667,1.0,1.0,1.0,0.0265666666666667,0.0265666666666667,0.0265666666666667,1.0,1.0,1.0,0.0265666666666667,0.0265666666666667,0.0265666666666667,1.0,1.0,1.0,0,365.98000000001,Tuning
463_backache,2,32,6,26,180,0.177778,0.1875,0.8125,2,10,2.703704,1.957526,73,0.138889,0.861111,0.5,0.510688,0.5389,2.656518,3.366348,14.904891,0.184767,0.662427,1.0,0.402941,0.581321,0.659327,0.521411,0.796009,0.01063,37.90582,61.024738,2,3,0.0625,0.011111,0.333333,2,2,2.0,0.0,2,3,2.666667,0.57735,0,1,0.0625,0.245935,0.866667,0.861111,0.861111,0.861111,0.0,0.861111,0.861111,0.761111,1.185,3.875,0.0,0.172,0.394,0.298,0.139,0.5,0.306,0.783,0.217,0.128,1.0,5.625,2193,24.366667,0.136127,155,0.000178,149.555556,0.277112,0.668608,3.18517,0.210057103035268,0.507046111623187,0.00088017923454,0.0009612095874177,1.09206119583142,0.349799303432495,0.247106604992343,1.39555566474124,0.467280167165146,0,0.0400000000008731,,,,,,0.03,0.03,0.03,1.0,1.0,1.0,0.03,0.03,0.03,1.0,1.0,1.0,0.03,0.03,0.03,1.0,1.0,1.0,0,575.220000000001,Tuning
464_prnn_synth,2,2,2,0,250,0.008,1.0,0.0,2,2,2.0,0.0,2,0.5,0.5,0.5,0.0,0.056267,0.056267,2.207184,2.207184,0.168718,0.722538,1.0,0.693147,1.0,1.608564,0.580167,0.693147,0.231677,2.991872,5.943142,2,3,1.0,0.008,0.333333,2,2,2.0,0.0,2,3,2.666667,0.57735,1,1,1.0,0.0,0.844,0.7,0.852,0.776,0.10748,0.7,0.852,0.872,1.947,3.433,0.3,0.244,0.368,0.707,0.188,0.138,0.224,0.252,0.128,0.176,0.916,125.0,4416,35.328,0.14188,125,3.2e-05,102.676,0.176154,0.767974,2.909806,0.472913177086291,0.701844082114374,0.0068804026903533,0.0079900867245594,1.16128184412256,0.499618918626775,0.714550994388895,6.20937728196813,0.786739202705703,0,0.0400000000008731,-0.142507832193392,-1.58953972962846,13.0,0.0,0.0199999999967986,0.0668666666666667,0.0394666666666667,0.0459,1.69425675675676,1.45679012345679,0.859840232389252,0.0673,0.0694,0.0883666666666667,0.969740634005764,0.761599396454168,0.785364013579781,0.245033333333333,0.1632,0.123433333333333,1.50142973856209,1.98514717796381,1.32217121253038,0,577.850000000006,Defaults
466_schizo,2,14,12,2,340,0.041176,0.857143,0.142857,2,3,2.333333,0.57735,7,0.479412,0.520588,0.5,0.029116,0.419733,0.47479,4.196345,3.701372,0.417058,0.341149,1.0,0.692299,0.998777,1.218107,0.512951,0.807562,0.015947,43.413368,75.386243,12,13,0.857143,0.035294,0.076923,2,4,3.0,1.069045,2,9,6.076923,2.059998,0,9,0.857143,2.381245,0.588235,0.520588,0.6,0.565126,0.02272,0.520588,0.561765,0.623529,0.063,0.492,0.031,0.094,0.294,0.855,0.412,0.393,0.565,0.91,0.376,0.328,1.0,24.286,5107,30.041176,0.088617,97,1.1e-05,50.491176,0.143842,0.872305,2.391538,0.384224965788988,0.521349180233162,0.0019894794629631,0.0021216687076204,1.06644413632718,0.539650186817758,0.387402509042455,1.03489511671902,0.647142818724625,0,0.0500000000010914,1.50680736242566,0.713110606913768,113.0,0.0,0.0,0.0303,0.0303,0.0303,1.0,1.0,1.0,0.0303,0.0303,0.0303,1.0,1.0,1.0,0.0303,0.0303,0.0303,1.0,1.0,1.0,0,588.339999999997,Defaults
469_analcatdata_dmft,6,4,0,4,797,0.005019,0.0,1.0,2,9,5.4,2.880972,27,0.154329,0.194479,0.166667,0.01496,0.0,2.147105,3.0,6.831153,0.305395,0.282917,0.36082,1.788499,0.998181,1.398061,0.946594,3.157537,0.029023,61.624215,47.17133,8,9,2.0,0.010038,0.111111,2,6,4.0,1.632993,3,5,4.333333,0.707107,1,3,2.0,0.816497,0.276035,0.194479,0.214555,0.202321,0.009739,0.205772,0.194479,0.340025,0.199,0.088667,15.0,0.0,0.0,0.3335,0.166667,0.5,0.9,3.786,0.836,0.828,1.0,199.25,10667,26.76788,0.033628,136,2e-06,108.663739,0.055907,0.729777,2.82451,0.674640098630381,0.118524277714138,0.0020566334648875,0.0045223226382419,2.19889577576684,0.716531982101747,0.710751330621141,8.91186501411953,0.837807671219294,0,0.0300000000006548,-0.356735391598723,-1.74350959387693,28.0,0.0,0.0199999999967986,0.1036,0.102033333333333,0.0999,1.01535445932702,1.03703703703704,1.02135468802135,0.152266666666667,0.132566666666667,0.123933333333333,1.14860447573548,1.22861753630984,1.06966110812265,0.0937666666666667,0.0879333333333333,0.0715,1.06633813495072,1.31142191142191,1.22983682983683,0,444.469999999987,Tuning
470_profb,2,8,5,3,672,0.011905,0.625,0.375,2,28,15.5,14.456832,62,0.333333,0.666667,0.5,0.235702,0.375297,5.289662,2.668021,37.139097,0.22157,0.576661,1.0,0.636514,0.918296,1.885313,0.593674,1.485693,0.014674,43.375953,127.476709,18,19,2.25,0.026786,0.052632,2,8,4.5,2.329929,3,9,6.105263,1.663154,0,8,2.25,2.712405,0.744048,0.666667,0.678571,0.668899,0.004429,0.666667,0.666667,0.471726,0.651,0.114,0.536,0.009,0.016,0.667,0.333,0.5,0.705,1.03,0.531,0.405,1.0,84.0,24342,72.446429,0.107968,448,6e-06,212.541667,0.368979,0.565927,2.141129,0.330773973701261,0.519448124517564,0.0023686582123232,0.0026194584052526,1.10588281231314,0.541266719131807,0.373366680788779,1.38544534280207,0.691882577156511,0,0.0299999999988358,,,,,,0.0667333333333333,0.0667333333333333,0.0489333333333333,1.0,1.36376021798365,1.36376021798365,0.0667333333333333,0.0667333333333333,0.0419,1.0,1.59268098647574,1.59268098647574,0.0667333333333333,0.0667333333333333,0.0441666666666667,1.0,1.51094339622642,1.51094339622642,0,239.339999999997,Tuning
475_analcatdata_germangss,4,5,1,4,400,0.0125,0.2,0.8,2,5,3.6,1.516575,18,0.25,0.25,0.25,0.0,2.346828,1.304257,9.462476,3.40568,0.119149,0.539321,1.0,1.386294,1.0,1.041575,0.840238,2.307328,0.024296,57.059425,41.870888,11,12,2.2,0.0275,0.083333,2,6,3.666667,1.505545,3,7,5.083333,1.311372,0,4,2.2,1.48324,0.3825,0.25,0.385,0.277,0.060374,0.25,0.25,0.1175,0.289,7.1e-05,1.948,0.185,0.185,0.5,0.25,0.5,1.0,22.455,1.0,0.602,1.0,80.0,5420,27.1,0.06792,100,8e-06,95.97,0.108659,0.789799,3.058182,0.496631804138333,0.144444996595603,0.0028542463538057,0.0069378727013281,2.43071965111822,0.497810795972265,0.710681096169002,5.0740842460672,0.80769441623673,0,0.0300000000006548,0.278544033789001,-1.25031619587144,12.0,0.0,0.0,0.0935333333333333,0.0935333333333333,0.0997666666666667,1.0,0.937520882058136,0.937520882058136,0.263633333333333,0.152733333333333,0.104966666666667,1.72610213880402,2.51159098126389,1.45506510003176,0.2264,0.164633333333333,0.0484333333333333,1.3751771613687,4.67446662078458,3.39917412250516,0,248.440000000002,Tuning
481_biomed,2,8,7,1,209,0.038278,0.875,0.125,2,7,4.5,3.535534,9,0.358852,0.641148,0.5,0.199614,0.850477,2.521076,4.529968,20.010498,0.196335,0.772583,1.0,0.652755,0.941726,1.042058,0.413225,0.786683,0.104204,6.264183,9.000142,5,6,0.625,0.023923,0.166667,2,2,2.0,0.0,2,6,4.333333,1.632993,0,1,0.625,0.517549,0.894737,0.641148,0.842105,0.738038,0.082309,0.641148,0.641148,0.894737,0.989,12.035,0.000343,0.33,0.928,0.607,0.344,0.49,0.215,0.59,0.105,0.139,0.976,26.125,2330,22.296651,0.107195,134,5.2e-05,157.507177,0.183666,0.811051,3.828527,0.4650578131372,0.586754540884813,0.0077516194651095,0.0085461068911178,1.1024930892937,0.642882704603383,0.477030207551122,50.2615846192365,0.774143142480763,0,0.0299999999988358,,,,,,0.0002,0.0002,0.0002,1.0,1.0,1.0,0.0002,0.0002,0.0002,1.0,1.0,1.0,0.0002,0.0002,0.0002,1.0,1.0,1.0,0,234.169999999998,Defaults
48_tae,3,5,3,2,151,0.033113,0.6,0.4,2,3,2.333333,0.57735,7,0.324503,0.344371,0.333333,0.010116,0.461777,1.17899,2.287681,4.485006,0.196687,0.421226,0.684125,1.098306,0.999721,1.045097,0.611133,1.265164,0.059515,18.454336,16.56029,7,8,1.4,0.046358,0.125,2,4,3.5,1.0,3,5,4.25,0.886405,1,2,1.4,0.547723,0.582781,0.377483,0.450331,0.411921,0.025819,0.410596,0.450331,0.668874,0.097,0.365333,1.692,0.106,0.238,0.655667,0.333333,0.5,0.583,0.701,0.344,0.437,0.974,30.2,761,10.07947,0.067196,52,6.5e-05,49.251656,0.082628,0.675044,2.951735,0.338624626519271,0.361054580359192,0.0013425099645841,0.0036285680219351,2.70282390273284,0.453272890171226,0.340910621969954,2.62419646276535,0.563736823362585,0,0.0400000000008731,1.30448599365432,1.33138844748058,31.0,0.0,0.0,0.101166666666667,0.0987666666666667,0.0987666666666667,1.0242996962538,1.0242996962538,1.0,0.187866666666667,0.1771,0.1622,1.06079427818558,1.15824085491163,1.09186189889026,0.2276,0.224533333333333,0.227666666666667,1.01365795724466,0.999707174231332,0.986237188872621,0,245.239999999991,Defaults
